"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Bahamas","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","28.4","28"
"Bahamas","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","29.6","28"
"Bahamas","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","24.0","28"
"Bahamas","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","26.1","28"
"Bahamas","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","26.6","28"
"Bahamas","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","30.9","28"
"Bahamas","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","24.5","28"
"Bahamas","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","9.3","27"
"Bahamas","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","9.5","28"
"Bahamas","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","10.0","28"
"Bahamas","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","8.7","28"
"Bahamas","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","6.7","28"
"Bahamas","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","5.5","28"
"Bahamas","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","5.7","28"
"Bahamas","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","8.3","28"
"Bahamas","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","8.6","28"
"Bahamas","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","10.0","28"
"Bahamas","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","12.6","28"
"Bahamas","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","12.8","28"
"Bahamas","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","13.8","28"
"Bahamas","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","12.1","28"
"Bahamas","Male 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","11.0","27"
"Bahamas","Male 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","8.2","29"
"Bahamas","Male 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","9.7","29"
"Bahamas","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","16.9","27"
"Bahamas","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","20.0","28"
"Bahamas","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","20.3","28"
"Bahamas","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","17.9","28"
"Bahamas","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","14.0","28"
"Bahamas","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","10.6","28"
"Bahamas","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","10.2","28"
"Bahamas","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","16.5","28"
"Bahamas","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","18.6","28"
"Bahamas","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","18.5","28"
"Bahamas","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","21.9","28"
"Bahamas","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","21.0","28"
"Bahamas","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","23.6","28"
"Bahamas","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","21.1","28"
"Bahrain","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","10.0","30"
"Bahrain","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","3.9","30"
"Bangladesh","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","4.9","31"
"Bangladesh","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","3.3","31"
"Bangladesh","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","2.2","31"
"Bangladesh","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","1.9","32"
"Bangladesh","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","1.1","32"
"Bangladesh","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","3.3","32"
"Bangladesh","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","5.6","32"
"Bangladesh","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","5.8","31"
"Bangladesh","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","10.3","31"
"Bangladesh","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","5.7","31"
"Bangladesh","Female 15-24 yr","1989","ILO_KILM Database 5ed_2007","Percent","2.3","31"
"Bangladesh","Female 15-24 yr","1986","ILO_KILM Database 5ed_2007","Percent","6.6","31"
"Bangladesh","Female 15-24 yr","1985","ILO_KILM Database 5ed_2007","Percent","9.4","33"
"Bangladesh","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","4.2","31"
"Bangladesh","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","3.2","31"
"Bangladesh","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","2.7","31"
"Bangladesh","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","2.0","32"
"Bangladesh","Male 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","1.3","32"
"Bangladesh","Male 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","0.8","32"
"Bangladesh","Male 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","1.4","32"
"Bangladesh","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","7.0","31"
"Bangladesh","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","11.0","31"
"Bangladesh","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","8.0","31"
"Bangladesh","Male 15-24 yr","1989","ILO_KILM Database 5ed_2007","Percent","2.8","31"
"Bangladesh","Male 15-24 yr","1986","ILO_KILM Database 5ed_2007","Percent","1.7","31"
"Bangladesh","Male 15-24 yr","1985","ILO_KILM Database 5ed_2007","Percent","2.7","33"
"Barbados","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","10.5","34"
"Barbados","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","12.6","34"
"Barbados","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","12.4","35"
"Barbados","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","11.9","35"
"Barbados","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","11.5","35"
"Barbados","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","13.3","35"
"Barbados","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","16.4","35"
"Barbados","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","17.8","34"
"Barbados","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","17.8","34"
"Barbados","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","22.9","34"
"Barbados","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","27.9","34"
"Barbados","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","27.7","35"
"Barbados","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","25.7","34"
"Barbados","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","21.0","34"
"Barbados","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","20.2","36"
"Barbados","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","18.7","37"
"Barbados","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","23.0","38"
"Barbados","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","23.1","34"
"Barbados","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","23.0","34"
"Barbados","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","24.0","35"
"Barbados","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","28.7","34"
"Barbados","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","25.9","39"
"Barbados","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","26.0","39"
"Barbados","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","21.8","39"
"Barbados","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","26.8","39"
"Barbados","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","29.4","39"
"Barbados","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","35.4","18"
"Barbados","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","32.8","18"
"Barbados","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","42.4","34"
"Barbados","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","50.4","34"
"Barbados","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","45.2","39"
"Barbados","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","48.3","34"
"Barbados","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","37.3","34"
"Barbados","Female 15-24 yr","1990","ILO_KILM Database 5ed_2007","Percent","40.5","36"
"Barbados","Female 15-24 yr","1989","ILO_KILM Database 5ed_2007","Percent","34.1","37"
"Barbados","Female 15-24 yr","1988","ILO_KILM Database 5ed_2007","Percent","41.5","38"
"Barbados","Female 15-24 yr","1987","ILO_KILM Database 5ed_2007","Percent","47.4","34"
"Barbados","Female 15-24 yr","1986","ILO_KILM Database 5ed_2007","Percent","45.8","34"
"Barbados","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","8.9","34"
"Barbados","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","9.5","34"
"Barbados","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","8.2","35"
"Barbados","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","8.0","35"
"Barbados","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","7.5","35"
"Barbados","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","7.7","35"
"Barbados","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","8.4","35"
"Barbados","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","11.4","34"
"Barbados","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","11.7","34"
"Barbados","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","16.5","34"
"Barbados","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","18.3","34"
"Barbados","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","21.5","35"
"Barbados","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","20.5","34"
"Barbados","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","13.5","34"
"Barbados","Male 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","10.3","36"
"Barbados","Male 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","9.1","37"
"Barbados","Male 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","12.3","38"
"Barbados","Male 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","13.3","34"
"Barbados","Male 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","13.0","34"
"Barbados","Male 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","14.1","35"
"Barbados","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","24.1","34"
"Barbados","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","21.3","39"
"Barbados","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","20.7","39"
"Barbados","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","17.6","39"
"Barbados","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","18.0","39"
"Barbados","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","20.3","39"
"Barbados","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","24.8","18"
"Barbados","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","22.5","18"
"Barbados","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","33.3","34"
"Barbados","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","35.4","34"
"Barbados","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","38.1","39"
"Barbados","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","37.1","34"
"Barbados","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","29.7","34"
"Barbados","Male 15-24 yr","1990","ILO_KILM Database 5ed_2007","Percent","21.8","36"
"Barbados","Male 15-24 yr","1989","ILO_KILM Database 5ed_2007","Percent","18.6","37"
"Barbados","Male 15-24 yr","1988","ILO_KILM Database 5ed_2007","Percent","25.0","38"
"Barbados","Male 15-24 yr","1987","ILO_KILM Database 5ed_2007","Percent","27.6","34"
"Barbados","Male 15-24 yr","1986","ILO_KILM Database 5ed_2007","Percent","26.6","34"
"Belgium","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","9.0","40"
"Belgium","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","8.3","40"
"Belgium","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","8.0","40"
"Belgium","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","7.8","40"
"Belgium","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","6.9","40"
"Belgium","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","8.3","40"
"Belgium","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","10.2","40"
"Belgium","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","11.7","40"
"Belgium","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","11.5","40"
"Belgium","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","12.4","40"
"Belgium","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","12.2","40"
"Belgium","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","12.4","40"
"Belgium","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","10.8","40"
"Belgium","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","9.5","41"
"Belgium","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","10.6","40"
"Belgium","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","11.4","40"
"Belgium","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","13.0","40"
"Belgium","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","15.2","40"
"Belgium","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","17.6","40"
"Belgium","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","17.9","40"
"Belgium","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","17.8","40"
"Belgium","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","19.1","40"
"Belgium","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","19.5","40"
"Belgium","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","17.5","40"
"Belgium","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","15.2","40"
"Belgium","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","16.6","40"
"Belgium","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","18.2","40"
"Belgium","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","22.4","40"
"Belgium","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","23.0","40"
"Belgium","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","25.7","40"
"Belgium","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","24.4","40"
"Belgium","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","23.7","40"
"Belgium","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","23.4","40"
"Belgium","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","19.6","40"
"Belgium","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","15.2","41"
"Belgium","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","17.1","40"
"Belgium","Female 15-24 yr","1990","ILO_KILM Database 5ed_2007","Percent","19.2","40"
"Belgium","Female 15-24 yr","1989","ILO_KILM Database 5ed_2007","Percent","20.2","40"
"Belgium","Female 15-24 yr","1988","ILO_KILM Database 5ed_2007","Percent","23.4","40"
"Belgium","Female 15-24 yr","1987","ILO_KILM Database 5ed_2007","Percent","28.6","40"
"Belgium","Female 15-24 yr","1986","ILO_KILM Database 5ed_2007","Percent","26.9","40"
"Belgium","Female 15-24 yr","1985","ILO_KILM Database 5ed_2007","Percent","29.7","40"
"Belgium","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","7.4","40"
"Belgium","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","6.6","40"
"Belgium","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","7.4","40"
"Belgium","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","6.2","40"
"Belgium","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","5.6","40"
"Belgium","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","5.3","40"
"Belgium","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","7.5","40"
"Belgium","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","7.6","40"
"Belgium","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","7.1","40"
"Belgium","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","7.4","40"
"Belgium","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","7.3","40"
"Belgium","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","7.7","40"
"Belgium","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","6.2","40"
"Belgium","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","4.8","41"
"Belgium","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","4.6","40"
"Belgium","Male 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","4.6","40"
"Belgium","Male 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","5.3","40"
"Belgium","Male 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","6.9","40"
"Belgium","Male 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","7.3","40"
"Belgium","Male 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","7.1","40"
"Belgium","Male 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","7.4","40"
"Belgium","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","20.6","40"
"Belgium","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","15.8","40"
"Belgium","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","20.1","40"
"Belgium","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","16.0","40"
"Belgium","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","14.3","40"
"Belgium","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","12.9","40"
"Belgium","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","22.7","40"
"Belgium","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","18.3","40"
"Belgium","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","17.6","40"
"Belgium","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","17.3","40"
"Belgium","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","19.7","40"
"Belgium","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","20.5","40"
"Belgium","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","17.4","40"
"Belgium","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","11.3","41"
"Belgium","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","11.0","40"
"Belgium","Male 15-24 yr","1990","ILO_KILM Database 5ed_2007","Percent","10.1","40"
"Belgium","Male 15-24 yr","1989","ILO_KILM Database 5ed_2007","Percent","11.4","40"
"Belgium","Male 15-24 yr","1988","ILO_KILM Database 5ed_2007","Percent","13.0","40"
"Belgium","Male 15-24 yr","1987","ILO_KILM Database 5ed_2007","Percent","14.7","40"
"Belgium","Male 15-24 yr","1986","ILO_KILM Database 5ed_2007","Percent","15.5","40"
"Belgium","Male 15-24 yr","1985","ILO_KILM Database 5ed_2007","Percent","17.7","40"
"Belize","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","17.2","42"
"Belize","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","15.3","43"
"Belize","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","15.4","43"
"Belize","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","20.3","43"
"Belize","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","21.3","43"
