Country or Area,Male_Population,Female_Population,Year,GDP,Inflation,Unemployment_Rate
Luxembourg,,,1975,3096865774,-0.855300939,
Luxembourg,,,1976,3394573894,12.21568412,
Luxembourg,,,1977,3757210140,1.172205207,
Luxembourg,,,1978,4678553932,5.129984731,
Luxembourg,,,1979,5470231184,6.354425641,
Luxembourg,,,1980,5968793357,7.921358676,
Luxembourg,,,1981,5010840294,7.182008516,
Luxembourg,,,1982,4563316138,10.81138066,
Luxembourg,,,1983,4485879254,6.818695099,
Luxembourg,,,1984,4400823754,4.407485825,
Luxembourg,178311,188405,1985,4538423977,3.092484751,1.7
Luxembourg,,,1986,6628940634,-0.083773089,1.5
Luxembourg,,,1987,8250389324,0.063027222,1.7
Luxembourg,,,1988,9338357514,2.776437246,1.6
Luxembourg,,,1989,9952613720,4.020983926,1.4
Luxembourg,186854,195006,1990,12670503207,2.513387102,1.3
Luxembourg,188570,196064,1991,13716986280,1.822839724,1.4
Luxembourg,,,1992,15387195183,3.729075179,1.6
Luxembourg,195495,202555,1993,15790566791,5.972770255,2.11667
Luxembourg,198267,205483,1994,17551791418,3.542372222,2.75
Luxembourg,201115,207912,1995,20676382047,2.332070294,3.00833
Luxembourg,204000,211550,1996,20581889251,2.97921892,3.275
Luxembourg,,,1997,18516801985,-1.876746416,3.58333
Luxembourg,209716,216734,1998,19353856413,-0.410537221,3.1
Luxembourg,211978,218497,1999,21187726401,5.330012659,2.91667
Luxembourg,214958,221681,2000,20269578036,2.015407866,2.50868
Luxembourg,216541,223963,2001,20198926175,0.079440366,2.32954
Luxembourg,219916,226259,2002,22578863166,2.099817925,2.6134
Luxembourg,222015,227935,2003,29158352144,6.036047988,3.45114
Luxembourg,223880,229420,2004,34091250551,1.799463877,3.86819
Luxembourg,225414,231199,2005,37659180222,4.614672985,4.24456
Luxembourg,,,2006,42552321358,6.706891236,4.40735
Luxembourg,,,2007,51312004029,3.644982803,4.36756
Luxembourg,,,2008,57767605376,4.403735765,4.35966
Luxembourg,,,2009,51945493670,0.122678598,5.66682
Luxembourg,,,2010,52982763158,4.878106947,
Luxembourg,,,2011,59474583333,4.718877716,
Madagascar,,,1960,673066569.4,,
Madagascar,,,1961,699146200.6,1.789455559,
Madagascar,,,1962,739270260.8,3.390928478,
Madagascar,,,1963,759328765,3.676858782,
Madagascar,,,1964,802464114.7,1.652713207,
Madagascar,,,1965,833544680.5,4.345048321,
Madagascar,,,1966,900244274.9,5.81727032,
Madagascar,,,1967,956415356.5,0.673724858,
Madagascar,,,1968,1031646364,0.970851288,
Madagascar,,,1969,1056366717,3.864346864,
Madagascar,,,1970,1111832487,6.904562822,
Madagascar,,,1971,1199478949,3.588168394,
Madagascar,,,1972,1339130400,3.024334944,
Madagascar,,,1973,1653027530,11.9008759,
Madagascar,,,1974,1917462942,22.80443501,
Madagascar,,,1975,2282998619,4.691046153,
Madagascar,,,1976,2181791170,9.92709444,
Madagascar,,,1977,2358874792,8.593907556,
Madagascar,,,1978,2669694888,6.794867584,
Madagascar,,,1979,3463485034,11.32652283,
Madagascar,,,1980,4042043932,14.98687889,
Madagascar,,,1981,3594792625,26.66612689,
Madagascar,,,1982,3526116842,28.57579125,
Madagascar,,,1983,3511496135,21.47212475,
Madagascar,,,1984,2939421710,10.2588194,
Madagascar,5188455,5250455,1985,2857827399,10.41994121,
Madagascar,,,1986,3258214585,14.15963728,
Madagascar,,,1987,2565584503,23.03182875,
Madagascar,,,1988,2442446703,21.16269343,
Madagascar,,,1989,2497998767,11.97707646,
Madagascar,5983501,6049774,1990,3081403412,11.45836896,
Madagascar,,,1991,2653082107,12.88436587,
Madagascar,,,1992,3024385657,14.41502326,
Madagascar,6088116,6150798,1993,3370770572,12.08151915,
Madagascar,,,1994,2977008504,41.65314673,
Madagascar,6935747,7011384,1995,3159853283,45.1234558,
Madagascar,,,1996,3994890763,17.8390345,
Madagascar,,,1997,3545686958,7.293515208,
Madagascar,7091000,7132000,1998,3738620506,8.436683282,
Madagascar,7306000,7343000,1999,3717416630,9.714659138,
Madagascar,7526000,8138395,2000,3877575177,7.233168835,
Madagascar,,,2001,4529469041,7.267082123,
Madagascar,,,2002,4397127092,15.2758701,
Madagascar,,,2003,5473940630,2.764595901,
Madagascar,,,2004,4363835956,14.303811,
Madagascar,9269538,9373048,2005,5038577100,18.30316743,
Madagascar,,,2006,5515222624,11.47207953,
Madagascar,,,2007,7342683288,9.61645317,
Madagascar,,,2008,9394736596,8.882926446,
Madagascar,,,2009,8487968572,8.417035873,
Madagascar,,,2010,8720543554,8.072004826,
Madagascar,,,2011,9946995390,9.442778099,
Malawi,,,1960,162960159.3,,
Malawi,,,1961,174580170.7,-0.472886993,
Malawi,,,1962,183120179,4.195335258,
Malawi,,,1963,190820186.5,5.674913941,
Malawi,,,1964,194740190.4,-0.591081919,
Malawi,,,1965,229458615.9,3.707566133,
Malawi,,,1966,260398429.3,0.207326492,
Malawi,,,1967,269811233.7,-2.076579292,
Malawi,,,1968,245160987.8,6.604855218,
Malawi,,,1969,265801071,2.395707627,
Malawi,,,1970,290521170.6,8.778850906,
Malawi,,,1971,365391327.4,7.902491859,
Malawi,,,1972,406083145.6,0.924482011,
Malawi,,,1973,444303395.1,9.313034003,
Malawi,,,1974,548621021.5,18.2967804,
Malawi,,,1975,613199377.4,8.192416395,
Malawi,,,1976,670310291.5,10.03770756,
Malawi,,,1977,806264032.5,13.37826954,
Malawi,,,1978,948983447,0.219782164,
Malawi,,,1979,1058294953,3.42145358,
Malawi,,,1980,1237655511,15.79276133,
Malawi,,,1981,1237685696,16.40573184,
Malawi,,,1982,1180092986,9.663261551,
Malawi,,,1983,1223228537,11.22977187,
Malawi,,,1984,1208026082,12.77205556,
Malawi,3426551,3727042,1985,1131347781,8.930832007,
Malawi,3536334,4121371,1986,1183673867,13.50928457,
Malawi,3867136,4121371,1987,1183072719,16.72386987,
Malawi,3773619,3980918,1988,1379924236,31.09180438,
Malawi,3907028,4114714,1989,1590204039,22.50948406,
Malawi,4642183,4804080,1990,1880785391,10.66083347,
Malawi,,,1991,2203538071,10.69237048,
Malawi,,,1992,1799527046,13.27642125,
Malawi,,,1993,2070646320,28.17466623,
Malawi,,,1994,1181801220,26.17187825,
Malawi,4981681,5109685,1995,1397457934,77.21958422,
Malawi,,,1996,2281034089,52.34560851,
Malawi,,,1997,2663348222,20.83484021,
Malawi,4867563,5066305,1998,1750585420,19.54848488,
Malawi,4978411,5174342,1999,1775921700,39.69077824,
Malawi,5138486,5872368,2000,1743506520,30.53395148,
Malawi,5307972,5508322,2001,1716502772,25.6224673,
Malawi,5486254,5688394,2002,2665159242,62.16465542,
Malawi,5672569,5876272,2003,2424655976,9.561729984,
Malawi,5866452,6071472,2004,2625187647,14.69958135,
Malawi,6565064,6661027,2005,2755429811,11.23191748,
Malawi,,,2006,3116942711,20.65632229,
Malawi,,,2007,3458333499,7.91103765,
Malawi,,,2008,4073514639,9.163705442,
Malawi,,,2009,4727588361,6.928857561,
Malawi,,,2010,5054150506,7.001706767,
Malawi,,,2011,5700383783,11.71476237,
Malaysia,,,1960,2441020462,,
Malaysia,,,1961,2422724545,-7.758056386,
Malaysia,,,1962,2543810831,-1.337227458,
Malaysia,,,1963,2708474919,-0.806490238,
Malaysia,,,1964,2899751388,1.616552859,
Malaysia,,,1965,3187851274,2.089196117,
Malaysia,,,1966,3392767687,-1.287990698,
Malaysia,,,1967,3515850937,-0.220816778,
Malaysia,,,1968,3667209742,-3.401576647,
Malaysia,,,1969,4050763016,5.310839103,
Malaysia,,,1970,4276665286,-0.387262528,
Malaysia,,,1971,4514334715,-0.475607455,
Malaysia,,,1972,5364357955,0.354944928,
Malaysia,,,1973,8150688760,17.85756084,
Malaysia,,,1974,10100863611,12.72350176,
Malaysia,,,1975,9890359225,-3.084696696,
Malaysia,,,1976,11753574870,12.73039244,
Malaysia,,,1977,13975278668,6.85736443,
Malaysia,,,1978,16658322459,5.166074083,
Malaysia,,,1979,21602645098,12.05948124,
Malaysia,,,1980,24937045114,6.87267912,
Malaysia,,,1981,25463038429,1.060163295,
Malaysia,,,1982,27287163523,2.528443506,
Malaysia,,,1983,30682563370,5.18971087,
Malaysia,,,1984,34565849169,5.546167292,
Malaysia,7897487,7779700,1985,31772244237,-1.509280305,
Malaysia,,,1986,28243103020,-8.637826243,8.3
Malaysia,,,1987,32181695659,5.530740249,7.3
Malaysia,,,1988,35271881996,3.620027139,7.2
Malaysia,,,1989,38848565930,4.462772406,6.3
Malaysia,9184770,8918571,1990,44024178270,3.806748811,5.1
Malaysia,8876829,9016740,1991,49133852000,3.583934701,4.3
Malaysia,9678488,9364587,1992,59151288903,2.414996727,3.7
Malaysia,9956183,9607545,1993,66894450252,3.986372142,3
Malaysia,10251030,9860535,1994,74480816088,3.937405177,2.9
Malaysia,10563895,10132040,1995,88832452512,3.633481564,2.8
Malaysia,10823484,10345564,1996,1.01E+11,3.680777799,2.5
Malaysia,10650205,10345746,1997,1.00E+11,3.481943563,2.5
Malaysia,10891958,10583530,1998,72175310308,8.498714533,3.23
Malaysia,11081226,10771228,1999,79148423191,0.045460683,3.45
Malaysia,11853432,11437157,2000,93789736842,8.855215344,3.1
Malaysia,12227400,11785500,2001,92783947368,-1.581873908,3.5
Malaysia,12487100,12039500,2002,1.01E+11,3.12888319,3.5
Malaysia,12751900,12296400,2003,1.10E+11,3.298932882,3.6
Malaysia,13023300,12557700,2004,1.25E+11,6.009282602,3.55
Malaysia,13036240,12616745,2005,1.38E+11,4.630272014,3.6
Malaysia,,,2006,1.57E+11,3.876825887,3.325
Malaysia,,,2007,1.87E+11,4.967273556,3.275
Malaysia,,,2008,2.23E+11,10.33636943,3.325
Malaysia,,,2009,1.93E+11,-6.899057162,
Malaysia,,,2010,2.38E+11,5.091881989,
Malaysia,,,2011,2.79E+11,5.888822675,
Maldives,,,1980,42463576.16,,
Maldives,,,1981,44781456.95,,
Maldives,,,1982,47935843.79,,
Maldives,,,1983,57829787.23,,
Maldives,,,1984,109503546.1,,
Maldives,93482,88420,1985,127154929.6,,
Maldives,,,1986,141902097.9,,
Maldives,,,1987,141268980.5,,
Maldives,,,1988,168610478.4,,
Maldives,,,1989,189535398.2,,
Maldives,109336,105072,1990,215089005.2,,
Maldives,114420,108856,1991,244468292.7,,
Maldives,118232,112587,1992,284853358.6,,
Maldives,122045,116318,1993,322326642.3,,
Maldives,,,1994,355884383.1,,
Maldives,124622,120629,1995,398988955,,
Maldives,127727,123425,1996,450382328,3.481628762,
Maldives,131545,127133,1997,508223603.2,2.208796592,
Maldives,135986,131478,1998,540096400.2,-3.205750514,
Maldives,141073,136506,1999,589239757,1.745749376,
Maldives,137200,132816,2000,624337143.6,1.133809515,
Maldives,140184,135791,2001,788390522.9,26.93385086,
Maldives,142507,138042,2002,814476562.5,1.8807398,
Maldives,144802,140264,2003,932125000,-1.456516783,
Maldives,147044,142436,2004,1058781250,3.017784317,
Maldives,151463,143834,2005,992476562.5,0.615566952,
Maldives,,,2006,1303375000,9.817343993,
Maldives,,,2007,1541976563,7.009716137,
Maldives,,,2008,1891632813,9.338464301,
Maldives,,,2009,1942031250,7.771784349,
Maldives,,,2010,2075500000,1.086959795,
Maldives,,,2011,2050135788,4.856825535,
Mali,,,1967,274543557.4,,
Mali,,,1968,344763095.3,21.08644744,
Mali,,,1969,340241834.9,3.589356167,
Mali,,,1970,359772473.7,6.029744635,
Mali,,,1971,430096738.4,6.695440112,
Mali,,,1972,485737716.2,6.472314205,
Mali,,,1973,563686693.7,3.957232723,
Mali,,,1974,538748846.6,4.818047327,
Mali,,,1975,830714117.6,22.98913831,
Mali,,,1976,939229970.8,10.94633762,
Mali,,,1977,1049841480,8.06394645,
Mali,,,1978,1222707240,8.56215119,
Mali,,,1979,1595427838,11.42124507,
Mali,,,1980,1787342745,16.30061544,
Mali,,,1981,1493659030,12.43964092,
Mali,,,1982,1327383915,12.69502219,
Mali,,,1983,1294461581,7.910732503,
Mali,,,1984,1311347871,11.29928294,
Mali,3338146,3455778,1985,1313690787,16.19553794,
Mali,,,1986,1678332703,-9.181521062,
Mali,3760711,3935637,1987,1931555358,0.39727638,
Mali,,,1988,1947802225,-1.519776552,
Mali,,,1989,2007792924,-1.217444564,
Mali,3751237,3917745,1990,2421179436,4.862360558,
Mali,,,1991,2422848181,2.037293797,
Mali,,,1992,2846471288,1.971373836,
Mali,,,1993,2677991266,2.625342096,
Mali,,,1994,1762717929,27.89327605,
Mali,4259954,4475874,1995,2466152468,18.42880991,
Mali,4264475,4604500,1996,2619098933,5.446419963,
Mali,,,1997,2475182970,1.000068914,
Mali,4847436,4943056,1998,2596836147,0.010032726,
Mali,,,1999,2570426031,-3.21491909,
Mali,4867578,5136627,2000,2422469641,5.602007862,
Mali,,,2001,2629733712,-0.29712138,
Mali,,,2002,3342815644,16.04499444,
Mali,,,2003,4362442243,1.28489544,
Mali,,,2004,4874185884,-0.614073857,
Mali,5651501,5959589,2005,5305318991,2.448452996,
Mali,,,2006,5866095675,4.09347044,
Mali,,,2007,7146284975,7.057423975,
Mali,,,2008,8738080883,8.807785888,
Mali,,,2009,8964687644,3.519491524,
Mali,,,2010,9422377319,4.201683296,
Mali,,,2011,10589925352,4.26356612,
Malta,,,1970,250728829.1,,
Malta,,,1971,264578308.9,0.63316295,
Malta,,,1972,295106775,-1.223264314,
Malta,,,1973,345616069.5,8.68676976,
Malta,,,1974,376081181.8,3.363707907,
Malta,,,1975,474618292.7,5.363246962,
Malta,,,1976,527936892.8,5.026702851,
Malta,,,1977,625563347.4,4.920539466,
Malta,,,1978,793673674.5,4.154976721,
Malta,,,1979,1001288245,6.206483405,
Malta,,,1980,1250199056,12.39256449,
Malta,,,1981,1243509858,7.780338117,
Malta,,,1982,1234474742,3.441700336,
Malta,,,1983,1165730173,-0.305487579,
Malta,,,1984,1101807301,-0.176646272,
Malta,169973,175050,1985,1117797225,0.636512588,8.1
Malta,169196,174138,1986,1435038037,3.517706733,6.8
Malta,172534,178380,1987,1751293216,3.051468373,4.4
Malta,174313,180219,1988,2019503791,1.859559401,4
Malta,176110,182078,1989,2118655300,2.147042056,3.7
Malta,175782,182349,1990,2547330284,3.151050834,3.9
Malta,177685,181858,1991,2750215016,3.350874095,3.6
Malta,179427,183550,1992,3021944632,3.554412684,4
Malta,181232,185199,1993,2709194766,2.854510726,4.5
Malta,182838,186613,1994,2998504392,3.561744004,4.1
Malta,186836,190634,1995,3599683395,5.462637809,3.7
Malta,185319,188639,1996,3671827861,0.350747371,4.4
Malta,186664,189849,1997,3633464750,0.666467163,5
Malta,187689,190829,1998,3809619584,0.380355162,5.1
Malta,188589,191612,1999,3907947937,0.589851875,5.3
Malta,189720,196140,2000,3957418083,4.177433108,6.08219
Malta,195363,199278,2001,3917620728,3.281862992,6.43629
Malta,196836,200460,2002,4296164768,2.7716875,6.95068
Malta,197468,201114,2003,5119621569,3.534258642,7.56515
Malta,198860,202446,2004,5643525282,1.225152143,7.19753
Malta,200028,202589,2005,5980795756,2.559412267,7.18754
Malta,,,2006,6390123590,3.043459318,7.26224
Malta,,,2007,7513834700,3.094935605,6.45
Malta,,,2008,8554293727,2.576133217,6.05
Malta,,,2009,8099400961,2.557757616,
Malta,,,2010,8163841060,2.927276059,
Malta,,,2011,8886572143,1.58684435,
Marshall Islands,,,1981,31020000,,
Marshall Islands,,,1982,34918000,7.378388641,
Marshall Islands,,,1983,41749000,3.510643259,
Marshall Islands,,,1984,45144000,4.107053558,
Marshall Islands,19668,19038,1985,43879000,3.685877,
Marshall Islands,20466,19822,1986,55989000,2.453865885,
Marshall Islands,21295,20635,1987,62983000,2.860103556,
Marshall Islands,22181,20860,1988,70688000,4.123309625,
Marshall Islands,22698,21709,1989,72798000,4.757003696,
Marshall Islands,23598,22590,1990,78476000,4.989840185,
Marshall Islands,24532,23509,1991,82507000,5.044296901,
Marshall Islands,25508,24461,1992,91063000,3.014047944,
Marshall Islands,26521,25456,1993,99461000,3.033708908,
Marshall Islands,27579,26490,1994,108071000,2.624640277,
Marshall Islands,28413,27162,1995,120230000,2.807180905,
Marshall Islands,29323,28039,1996,110858000,2.795932507,
Marshall Islands,30999,29852,1997,106289109.3,2.484368101,
Marshall Islands,32235,31066,1998,108702068,5.264176597,
Marshall Islands,26034,24850,1999,107978893.1,1.774401941,
Marshall Islands,26976,25695,2000,110937729.4,-2.975216906,
Marshall Islands,27960,26624,2001,115152142.7,-1.484842386,
Marshall Islands,29003,27636,2002,124735071.9,5.560609274,
Marshall Islands,,,2003,126887585.5,1.552962258,
Marshall Islands,,,2004,131106365.5,3.382103625,
Marshall Islands,,,2005,137556822.8,2.239327906,
Marshall Islands,,,2006,143352031.2,2.287316033,
Marshall Islands,,,2007,149739017.4,1.364358767,
Marshall Islands,,,2008,152565763.2,3.89343471,
Marshall Islands,,,2009,151560778.4,0.681692319,
Marshall Islands,,,2010,162935849.8,2.18919062,
Marshall Islands,,,2011,173700000,1.529879166,
Mauritania,,,1960,92609221.8,,
Mauritania,,,1961,107726181.2,0.686810311,
Mauritania,,,1962,111148586.4,2.432663987,
Mauritania,,,1963,113797357,4.455238968,
Mauritania,,,1964,151897168,4.5340075,
Mauritania,,,1965,172767212.6,-2.065441346,
Mauritania,,,1966,180340653.8,4.143079181,
Mauritania,,,1967,191221777.8,2.381563594,
Mauritania,,,1968,210695184.3,-0.01158513,
Mauritania,,,1969,199643443.9,-1.53887523,
Mauritania,,,1970,209348253.1,0.128158739,
Mauritania,,,1971,227051055.6,6.271946631,
Mauritania,,,1972,265009395.8,7.122218393,
Mauritania,,,1973,333731875.2,16.51271659,
Mauritania,,,1974,414772351.1,12.68436855,
Mauritania,,,1975,475916514.1,15.00436553,
Mauritania,,,1976,524407932.3,6.030641156,
Mauritania,,,1977,540635390.2,6.386544394,
Mauritania,,,1978,544424605.1,2.489199014,
Mauritania,,,1979,644070364.5,12.23491814,
Mauritania,,,1980,709041451.7,6.54744901,
Mauritania,,,1981,747994681.1,7.265102944,
Mauritania,,,1982,750214410,10.08595789,
Mauritania,,,1983,788371855.4,7.255798765,
Mauritania,,,1984,726937320.3,10.91260671,
Mauritania,857228,857800,1985,683193885,10.24492582,
Mauritania,,,1986,802890746.8,7.260251729,
Mauritania,,,1987,909820553.1,10.46212778,
Mauritania,923175,941061,1988,957377507.4,5.383194878,
Mauritania,,,1989,981529400.6,7.976124855,
Mauritania,973487,971782,1990,1019600770,2.642477533,
Mauritania,,,1991,1443688856,41.41310561,
Mauritania,,,1992,1464392409,5.741941707,
Mauritania,1066298,1081480,1993,1249945002,11.91288477,
Mauritania,1098430,1113043,1994,1315932678,11.09260138,
Mauritania,1116152,1109347,1995,1415296645,2.841920049,
Mauritania,,,1996,1442598430,1.857063705,
Mauritania,,,1997,1401946882,12.07706338,
Mauritania,,,1998,1375114088,16.47746393,
Mauritania,,,1999,1405662578,5.495016951,
Mauritania,1240414,1274001,2000,1293653473,5.403647936,
Mauritania,,,2001,1295536829,5.037897025,
Mauritania,,,2002,1324424463,7.954748865,
Mauritania,,,2003,1563072653,7.791945936,
Mauritania,,,2004,1833445283,11.75331704,
Mauritania,1497978,1465127,2005,2184444849,9.555343173,
Mauritania,,,2006,3040718541,18.45714491,
Mauritania,,,2007,3356758534,4.589676298,
Mauritania,,,2008,3585284290,-4.954073246,
Mauritania,,,2009,3027020112,-5.858097735,
Mauritania,,,2010,3613898829,19.35438202,
Mauritania,,,2011,4075675053,9.702382998,
Mauritius,,,1976,706988627.7,,
Mauritius,,,1977,827093630.3,8.579409417,
Mauritius,,,1978,1019634978,10.75180062,
Mauritius,,,1979,1216227805,17.93646661,
Mauritius,,,1980,1136544231,26.56957029,
Mauritius,,,1981,1147187568,10.86389943,
Mauritius,,,1982,1082934402,8.865237598,
Mauritius,,,1983,1094857360,8.436703483,
Mauritius,,,1984,1044926097,7.463674187,
Mauritius,506262,509554,1985,1080643202,8.199524687,
Mauritius,,,1986,1469050658,8.022560833,
Mauritius,,,1987,1888752207,12.91499734,
Mauritius,,,1988,2143480497,10.88645765,
Mauritius,,,1989,2191101651,11.04755805,
Mauritius,527760,528901,1990,2653485952,10.12099638,
Mauritius,,,1991,2856889162,8.564279105,
Mauritius,,,1992,3224265824,5.355399159,
Mauritius,,,1993,3263363788,9.220218048,
Mauritius,,,1994,3558143642,6.555430263,
Mauritius,561154,563524,1995,4040342060,5.403201602,5.1
Mauritius,,,1996,4421952121,7.002042676,5.8
Mauritius,571169,577115,1997,4187375888,5.120769363,6.6
Mauritius,576620,583801,1998,4169672974,6.964902541,6.9
Mauritius,583169,592098,1999,4291171396,5.28307354,7.7
Mauritius,583756,595812,2000,4582562398,2.085981264,6.9
Mauritius,594490,605391,2001,4536544699,7.099825041,6.9
Mauritius,599165,611038,2002,4767303153,5.853830863,7.3
Mauritius,605084,617727,2003,5609836354,5.714790129,7.7
Mauritius,610108,623278,2004,6385691315,6.090583907,8.425
Mauritius,616242,624931,2005,6283845864,4.258955829,9.525
Mauritius,,,2006,6507112280,7.091207047,9.175
Mauritius,,,2007,7792060060,11.69521039,8.45
Mauritius,,,2008,9641063862,6.54745964,7.25
Mauritius,,,2009,8825248712,-0.205866957,
Mauritius,,,2010,9714391397,1.819802661,
Mauritius,,,2011,11313454891,4.309290843,
Mexico,,,1960,13056164925,,
Mexico,,,1961,14153954349,3.243039921,
Mexico,,,1962,15221053213,2.746695868,
Mexico,,,1963,16936337668,2.925133287,
Mexico,,,1964,20070134741,5.895968565,
Mexico,,,1965,21829715344,2.06528652,
Mexico,,,1966,24337233447,5.080844537,
Mexico,,,1967,26556372081,3.0828622,
Mexico,,,1968,29363632834,1.048836189,
Mexico,,,1969,32515754314,7.074316306,
Mexico,,,1970,35541711470,2.632466528,
Mexico,,,1971,39200879416,6.296063481,
Mexico,,,1972,45178119327,6.485252673,
Mexico,,,1973,55271303176,13.42443674,
Mexico,,,1974,71976542927,23.11210095,
Mexico,,,1975,88003982689,15.62549816,
Mexico,,,1976,89023916067,19.35538224,
Mexico,,,1977,81825780564,30.46378513,
Mexico,,,1978,1.03E+11,16.0056475,
Mexico,,,1979,1.35E+11,19.63418223,
Mexico,,,1980,1.94E+11,33.40909959,
Mexico,,,1981,2.50E+11,26.00945834,
Mexico,,,1982,1.74E+11,60.92232727,
Mexico,,,1983,1.49E+11,90.47054908,
Mexico,,,1984,1.76E+11,59.09347829,
Mexico,38192033,38633491,1985,1.84E+11,56.74071262,
Mexico,,,1986,1.29E+11,73.61946507,
Mexico,,,1987,1.40E+11,139.6587585,
Mexico,,,1988,1.83E+11,112.7056062,2.5
Mexico,,,1989,2.23E+11,26.52824948,
Mexico,39893969,42358133,1990,2.63E+11,28.13049291,
Mexico,42631315,42952021,1991,3.14E+11,23.25061944,2.2
Mexico,43421401,43763431,1992,3.64E+11,14.41103367,
Mexico,44191673,44560341,1993,4.03E+11,9.493006232,2.4
Mexico,44925737,45340038,1994,4.22E+11,8.47155185,
Mexico,45622243,46429286,1995,2.87E+11,37.87448915,4.7
